n/a;code;condition;event;ini;type;prio;group;reuse;speaker;voice;#;English(en)                        | (2nd row after this ingame);Bulgarian(bg)
;idropbetter_sor_0004;better_than_cur  ;item_drop;sor;line;1000;idropb;TRUE;sor;;;Omg it's glowingg!!;
;idropworse_ass_0001;worse_than_cur;item_drop;ass;line;1000;idropw;TRUE;ass;;;worthless item;
;idropworse_ass_0002;worse_than_cur;item_drop;ass;line;1000;idropw;TRUE;ass;;;garbage;
;idropworse_ass_0003;worse_than_cur;item_drop;ass;line;1000;idropw;TRUE;ass;;;trash;
;idropworse_ass_0004;worse_than_cur;item_drop;ass;line;1000;idropw;TRUE;ass;;;w/e;
;idropbetter_ass_0001;better_than_cur  ;item_drop;ass;line;1000;idropb;TRUE;ass;;;shiny item;
;idropbetter_ass_0002;better_than_cur  ;item_drop;ass;line;1000;idropb;TRUE;ass;;;oo, fancy item;
;idropbetter_ass_0003;better_than_cur  ;item_drop;ass;line;1000;idropb;TRUE;ass;;;ill be snatching this from your realm, death;
;idropbetter_ass_0004;better_than_cur  ;item_drop;ass;line;1000;idropb;TRUE;ass;;;could use this item;
;idropworse_bar_0001;worse_than_cur;item_drop;bar;line;1000;idropw;TRUE;bar;;;No need for this item.;
;idropworse_bar_0002;worse_than_cur;item_drop;bar;line;1000;idropw;TRUE;bar;;;Useless item.;
;idropworse_bar_0003;worse_than_cur;item_drop;bar;line;1000;idropw;TRUE;bar;;;Useless find.;
;idropworse_bar_0004;worse_than_cur;item_drop;bar;line;1000;idropw;TRUE;bar;;;Could go without.;
;idropbetter_bar_0001;better_than_cur  ;item_drop;bar;line;1000;idropb;TRUE;bar;;;Now this is good find!;
;idropbetter_bar_0002;better_than_cur  ;item_drop;bar;line;1000;idropb;TRUE;bar;;;Powerful item.;
;idropbetter_bar_0003;better_than_cur  ;item_drop;bar;line;1000;idropb;TRUE;bar;;;Strong item.;
;idropbetter_bar_0004;better_than_cur  ;item_drop;bar;line;1000;idropb;TRUE;bar;;;Good loot.;
;idropworse_war_0001;worse_than_cur;item_drop;war;line;1000;idropw;TRUE;war;;;Not worth looking into.;
;idropworse_war_0002;worse_than_cur;item_drop;war;line;1000;idropw;TRUE;war;;;Not a good find.;
;idropworse_war_0003;worse_than_cur;item_drop;war;line;1000;idropw;TRUE;war;;;Won't help me.;
;idropworse_war_0004;worse_than_cur;item_drop;war;line;1000;idropw;TRUE;war;;;Probably not useful.;
;idropbetter_war_0001;better_than_cur  ;item_drop;war;line;1000;idropb;TRUE;war;;;I need this gear!;
;idropbetter_war_0002;better_than_cur  ;item_drop;war;line;1000;idropb;TRUE;war;;;A heroic find.;
;idropbetter_war_0003;better_than_cur  ;item_drop;war;line;1000;idropb;TRUE;war;;;A mighty find.;
;idropbetter_war_0004;better_than_cur  ;item_drop;war;line;1000;idropb;TRUE;war;;;I should take a look.;
;idropworse_dru_0001;worse_than_cur;item_drop;dru;line;1000;idropw;TRUE;dru;;;Old junk.;
;idropworse_dru_0002;worse_than_cur;item_drop;dru;line;1000;idropw;TRUE;dru;;;Ancient trash.;
;idropworse_dru_0003;worse_than_cur;item_drop;dru;line;1000;idropw;TRUE;dru;;;Graveyard junk.;
;idropbetter_dru_0003;better_than_cur  ;item_drop;dru;line;1000;idropb;TRUE;dru;;;Could be useful.;
;idropbetter_dru_0004;better_than_cur  ;item_drop;dru;line;1000;idropb;TRUE;dru;;;Could come in handy.;
;stash_S_kni_0001;;close_stash;kni;line;1000;cinv;TRUE;kni;;;Ready for action.;
;stash_S_kni_0002;;close_stash;kni;line;1000;cinv;TRUE;kni;;;Ready.;
;stash_S_kni_0003;;close_stash;kni;line;1000;cinv;TRUE;kni;;;Armed and ready.;
;stash_S_kni_0004;;close_stash;kni;line;1000;cinv;TRUE;kni;;;Ready to go.;
;stash_S_kni_0005;;close_stash;kni;line;1000;cinv;TRUE;kni;;;Time to face his legions.;
;stash_S_kni_0006;;close_stash;kni;line;1000;cinv;TRUE;kni;;;All set.;
;stash_S_kni_0007;;close_stash;kni;line;1000;cinv;TRUE;kni;;;Time to enter.;
;stash_S_kni_0008;;close_stash;kni;line;1000;cinv;TRUE;kni;;;Alright.;
;stash_S_kni_0009;;close_stash;kni;line;1001;cinv;TRUE;kni;;;This time.;
;stash_S_kni_0010;;close_stash;kni;line;1000;cinv;TRUE;kni;;;Good to go.;
;stash_S_kni_0011;;close_stash;kni;line;1001;cinv;TRUE;kni;;;Perfect.;
;stash_S_kni_0012;;close_stash;kni;line;1001;cinv;TRUE;kni;;;I'm going.;
;stash_S_kni_0013;;close_stash;kni;line;1001;cinv;TRUE;kni;;;To battle!;
;stash_S_kni_0014;;close_stash;kni;line;1001;cinv;TRUE;kni;;;Right.;
;stash_S_kni_0015;;close_stash;kni;line;1001;cinv;TRUE;kni;;;All good.;
;stash_S_kni_0016;;close_stash;kni;line;1001;cinv;TRUE;kni;;;Should do for now.;
;stash_S_kni_0017;;close_stash;kni;line;1001;cinv;TRUE;kni;;;Looks good to me.;
;stash_S_kni_0018;;close_stash;kni;line;1000;cinv;TRUE;kni;;;Done.;
;stash_S_kni_0019;;close_stash;kni;line;1000;cinv;TRUE;kni;;;I'm prepared.;
;stash_S_kni_0020;;close_stash;kni;line;1000;cinv;TRUE;kni;;;Prepared.;
;stash_S_kni_0021;;close_stash;kni;line;1001;cinv;TRUE;kni;;;Sure.;
;stash_S_kni_0022;;close_stash;kni;line;1000;cinv;TRUE;kni;;;I'm ready.;
;stash_S_kni_0023;;close_stash;kni;line;1000;cinv;TRUE;kni;;;I'm ready!;
;stash_S_kni_0024;;close_stash;kni;line;1000;cinv;TRUE;kni;;;Lets do this.;
;stash_S_kni_0025;;close_stash;kni;line;1000;cinv;TRUE;kni;;;Lets do this!;
;stash_S_sor_0001;;close_stash;sor;line;1000;cinv;TRUE;sor;;;Should suit me well.;
;stash_S_sor_0002;;close_stash;sor;line;1001;cinv;TRUE;sor;;;Pew-pew!;
;stash_S_sor_0003;;close_stash;sor;line;1000;cinv;TRUE;sor;;;Careful, I'm hot.;
;stash_S_sor_0004;;close_stash;sor;line;1000;cinv;TRUE;sor;;;The heat is on.;
;stash_S_sor_0005;;close_stash;sor;line;1000;cinv;TRUE;sor;;;It's fire time!;
;stash_S_sor_0006;;close_stash;sor;line;1001;cinv;TRUE;sor;;;Yes.;
;stash_S_sor_0007;;close_stash;sor;line;1001;cinv;TRUE;sor;;;Oh yeah.;
;stash_S_sor_0008;;close_stash;sor;line;1001;cinv;TRUE;sor;;;Swish swoosh!;
;stash_S_sor_0009;;close_stash;sor;line;1000;cinv;TRUE;sor;;;All fired up.;
;stash_S_sor_0010;;close_stash;sor;line;1001;cinv;TRUE;sor;;;Fire insurance.;
;stash_S_sor_0011;;close_stash;sor;line;1001;cinv;TRUE;sor;;;Flame on!;
;stash_S_sor_0012;;close_stash;sor;line;1000;cinv;TRUE;sor;;;Fire it up.;
;stash_S_sor_0013;;close_stash;sor;line;1001;cinv;TRUE;sor;;;It's... acceptable.;
;stash_S_sor_0014;;close_stash;sor;line;1001;cinv;TRUE;sor;;;This time I'm bringing the heat.;
;stash_S_sor_0015;;close_stash;sor;line;1001;cinv;TRUE;sor;;;Excellent! ^^;
;stash_S_sor_0016;;close_stash;sor;line;1001;cinv;TRUE;sor;;;Stylish.;
;stash_S_sor_0017;;close_stash;sor;line;1001;cinv;TRUE;sor;;;Lovely.;
;stash_S_sor_0018;;close_stash;sor;line;1000;cinv;TRUE;sor;;;All set.;
;stash_S_sor_0019;;close_stash;sor;line;1000;cinv;TRUE;sor;;;Ready to go.;
;stash_S_sor_0020;;close_stash;sor;line;1000;cinv;TRUE;sor;;;Alright.;
;stash_S_sor_0021;;close_stash;sor;line;1000;cinv;TRUE;sor;;;Excellent.;
;stash_S_sor_0022;;close_stash;sor;line;1001;cinv;TRUE;sor;;;Aaand, I'm ready!;
;stash_S_sor_0023;;close_stash;sor;line;1000;cinv;TRUE;sor;;;Perfect.;
;stash_S_sor_0024;;close_stash;sor;line;1001;cinv;TRUE;sor;;;I'm going.;
;stash_S_sor_0025;;close_stash;sor;line;1001;cinv;TRUE;sor;;;I'm ready >.<;
;stash_S_sor_0026;;close_stash;sor;line;1001;cinv;TRUE;sor;;;R-r-right!;
;stash_S_sor_0027;;close_stash;sor;line;1000;cinv;TRUE;sor;;;All good.;
;stash_S_sor_0028;;close_stash;sor;line;1001;cinv;TRUE;sor;;;Should do for now :p;
;stash_S_sor_0029;;close_stash;sor;line;1001;cinv;TRUE;sor;;;Looks good to me :x;
;stash_S_sor_0030;;close_stash;sor;line;1001;cinv;TRUE;sor;;;Done!;
;stash_S_sor_0031;;close_stash;sor;line;1001;cinv;TRUE;sor;;;All s-s-set!;
;stash_S_ass_0001;;close_stash;ass;line;1000;cinv;TRUE;ass;;;k;
;stash_S_ass_0002;;close_stash;ass;line;1000;cinv;TRUE;ass;;;looks ok;
;stash_S_ass_0003;;close_stash;ass;line;1000;cinv;TRUE;ass;;;equipped;
;stash_S_ass_0004;;close_stash;ass;line;1001;cinv;TRUE;ass;;;.;
;stash_S_ass_0005;;close_stash;ass;line;1000;cinv;TRUE;ass;;;should do the trick;
;stash_S_ass_0006;;close_stash;ass;line;1000;cinv;TRUE;ass;;;rdy;
;stash_S_ass_0007;;close_stash;ass;line;1000;cinv;TRUE;ass;;;good to go;
;stash_S_ass_0008;;close_stash;ass;line;1000;cinv;TRUE;ass;;;all set;
;stash_S_ass_0009;;close_stash;ass;line;1000;cinv;TRUE;ass;;;rdy to go;
;stash_S_ass_0010;;close_stash;ass;line;1000;cinv;TRUE;ass;;;its ok;
;stash_S_ass_0011;;close_stash;ass;line;1000;cinv;TRUE;ass;;;should do for now;
;stash_S_ass_0012;;close_stash;ass;line;1000;cinv;TRUE;ass;;;prep rdy;
;stash_S_ass_0013;;close_stash;ass;line;1001;cinv;TRUE;ass;;;im danger;
;stash_S_ass_0014;;close_stash;ass;line;1001;cinv;TRUE;ass;;;dangerous;
;stash_S_bar_0001;;close_stash;bar;line;1000;cinv;TRUE;bar;;;Ready to battle.;
;stash_S_bar_0002;;close_stash;bar;line;1000;cinv;TRUE;bar;;;Ready for battle!;
;stash_S_bar_0004;;close_stash;bar;line;1001;cinv;TRUE;bar;;;All is ready.;
;stash_S_bar_0005;;close_stash;bar;line;1000;cinv;TRUE;bar;;;All look in order.;
;stash_S_bar_0006;;close_stash;bar;line;1000;cinv;TRUE;bar;;;Ready to bash stuff.;
;stash_S_bar_0007;;close_stash;bar;line;1000;cinv;TRUE;bar;;;Ready to charge to combat.;
;stash_S_bar_0008;;close_stash;bar;line;1000;cinv;TRUE;bar;;;Fight ready.;
;stash_S_bar_0009;;close_stash;bar;line;1004;cinv;TRUE;bar;;;CHOOSES COMBAT GEAR;
;stash_S_war_0001;;close_stash;war;line;1000;cinv;TRUE;war;;;I'm ready.;
;stash_S_war_0002;;close_stash;war;line;1000;cinv;TRUE;war;;;Equipped and ready.;
;stash_S_war_0003;;close_stash;war;line;1000;cinv;TRUE;war;;;Prepared for the fight.;
;stash_S_war_0004;;close_stash;war;line;1001;cinv;TRUE;war;;;Prepared for the journey.;
;stash_S_war_0005;;close_stash;war;line;1000;cinv;TRUE;war;;;Ready to quest.;
;stash_S_war_0006;;close_stash;war;line;1000;cinv;TRUE;war;;;Fight ready.;
;stash_S_ran_0001;;close_stash;ran;line;1000;cinv;TRUE;ran;;;It's alright.;
;stash_S_ran_0002;;close_stash;ran;line;1000;cinv;TRUE;ran;;;Hmm...;
;stash_S_ran_0003;;close_stash;ran;line;1000;cinv;TRUE;ran;;;I suppose.;
;stash_S_ran_0004;;close_stash;ran;line;1000;cinv;TRUE;ran;;;Worth a shot.;
;stash_S_ran_0005;;close_stash;ran;line;1000;cinv;TRUE;ran;;;Should do the trick.;
;stash_S_ran_0006;;close_stash;ran;line;1000;cinv;TRUE;ran;;;Looks fine by me.;
;stash_S_ran_0007;;close_stash;ran;line;1000;cinv;TRUE;ran;;;Is that all we've got?;
;stash_S_ran_0008;;close_stash;ran;line;1000;cinv;TRUE;ran;;;This gear will do fine.;
;stash_S_ran_0009;;close_stash;ran;line;1000;cinv;TRUE;ran;;;Shouldn't have any problems with this equipment.;
;stash_S_dru_0001;;close_stash;dru;line;1000;cinv;TRUE;dru;;;Ready for a blood bath.;
;stash_S_dru_0002;;close_stash;dru;line;1000;cinv;TRUE;dru;;;Ready to wreak havoc.;
;stash_S_dru_0003;;close_stash;dru;line;1000;cinv;TRUE;dru;;;This equipment will do just fine.;
;shop_kni_0001;did_nothing;close_shop;kni;line;1200;ishop;TRUE;kni;;;I'm good.;
;shop_kni_0002;did_nothing;close_shop;kni;line;1200;ishop;TRUE;kni;;;Don't really have anything to buy or sell right now.;
;shop_kni_0003;did_nothing;close_shop;kni;line;1200;ishop;TRUE;kni;;;Right.;
;shop_kni_0004;did_nothing;close_shop;kni;line;1200;ishop;TRUE;kni;;;Just wanted to check the inventory.;
;shopsold_kni_0001;sold_item;close_shop;kni;line;1100;ishop;TRUE;kni;;;Didn't need that anyway.;
;shopsold_kni_0002;sold_item;close_shop;kni;line;1100;ishop;TRUE;kni;;;I will bring more goods then.;
;shopsold_kni_0003;sold_item;close_shop;kni;line;1100;ishop;TRUE;kni;;;Be sure to put them to good use, shopkeeper.;
;shopsold_kni_0004;sold_item;close_shop;kni;line;1100;ishop;TRUE;kni;;;I will try and find you more of those then.;
;shopbought_kni_0001;bought_item;close_shop;kni;line;1000;ishop;TRUE;kni;;;I could put that to good use.;
;shopbought_kni_0002;bought_item;close_shop;kni;line;1000;ishop;TRUE;kni;;;This will serve me well.;
;shopbought_kni_0003;bought_item;close_shop;kni;line;1000;ishop;TRUE;kni;;;With this… maybe.;
;shopbought_kni_0004;bought_item;close_shop;kni;line;1000;ishop;TRUE;kni;;;This time I'll be ready.;
;shopbought_kni_0005;bought_item;close_shop;kni;line;1000;ishop;TRUE;kni;;;A worthy purchase.;
;shop_sor_0001;did_nothing;close_shop;sor;line;1200;ishop;TRUE;sor;;;Eh.;
;shop_sor_0002;did_nothing;close_shop;sor;line;1200;ishop;TRUE;sor;;;Just browsing.;
;shop_sor_0003;did_nothing;close_shop;sor;line;1200;ishop;TRUE;sor;;;Nah, just looking.;
;shop_sor_0004;did_nothing;close_shop;sor;line;1200;ishop;TRUE;sor;;;What? You didn't have anything worthwhile :p;
;shopsold_sor_0001;sold_item;close_shop;sor;line;1100;ishop;TRUE;sor;;;Yea, I'll bring more trash later ^^;
;shopsold_sor_0002;sold_item;close_shop;sor;line;1100;ishop;TRUE;sor;;;You'll buy just about anything won't you? ^^;
;shopsold_sor_0003;sold_item;close_shop;sor;line;1100;ishop;TRUE;sor;;;There'll be more where that came from!;
;shopsold_sor_0004;sold_item;close_shop;sor;line;1100;ishop;TRUE;sor;;;Really, you would buy these? Ok.;
;shopsold_sor_0005;sold_item;close_shop;sor;line;1100;ishop;TRUE;sor;;;New lamps for old! $.$;
;shopbought_sor_0001;bought_item;close_shop;sor;line;1000;ishop;TRUE;sor;;;Omg omg, I'm so ready this time!;
;shopbought_sor_0002;bought_item;close_shop;sor;line;1000;ishop;TRUE;sor;;;Omg, it's shinyyy!;
;shopbought_sor_0003;bought_item;close_shop;sor;line;1000;ishop;TRUE;sor;;;This item's great.;
;shopbought_sor_0004;bought_item;close_shop;sor;line;1000;ishop;TRUE;sor;;;Now that's a good purchase $.$;
;shop_ass_0001;did_nothing;close_shop;ass;line;1200;ishop;TRUE;ass;;;ur stuff is trash;
;shop_ass_0002;did_nothing;close_shop;ass;line;1200;ishop;TRUE;ass;;;didn't like anything;
;shop_ass_0003;did_nothing;close_shop;ass;line;1200;ishop;TRUE;ass;;;nah, i'm good;
;shop_ass_0004;did_nothing;close_shop;ass;line;1200;ishop;TRUE;ass;;;nothing of interest;
;shopsold_ass_0001;sold_item;close_shop;ass;line;1100;ishop;TRUE;ass;;;srsly u price them double what u gave me for 'em?;
;shopsold_ass_0002;sold_item;close_shop;ass;line;1100;ishop;TRUE;ass;;;ill get u more trash then;
;shopsold_ass_0003;sold_item;close_shop;ass;line;1100;ishop;TRUE;ass;;;ill find u some more garbage then;
;shopsold_ass_0004;sold_item;close_shop;ass;line;1100;ishop;TRUE;ass;;;more of that stuff then?;
;shopbought_ass_0001;bought_item;close_shop;ass;line;1000;ishop;TRUE;ass;;;cool trade.;
;shopbought_ass_0002;bought_item;close_shop;ass;line;1000;ishop;TRUE;ass;;;this item's cool thx;
;shopbought_ass_0003;bought_item;close_shop;ass;line;1000;ishop;TRUE;ass;;;quite pricey but worth;
;shopbought_ass_0004;bought_item;close_shop;ass;line;1000;ishop;TRUE;ass;;;pricey.;
;shop_bar_0001;did_nothing;close_shop;bar;line;1200;ishop;TRUE;bar;;;Not looking to buy now.;
;shop_bar_0002;did_nothing;close_shop;bar;line;1200;ishop;TRUE;bar;;;Offer better goods, maybe I buy!;
;shop_bar_0003;did_nothing;close_shop;bar;line;1200;ishop;TRUE;bar;;;No good stuff.;
;shop_bar_0004;did_nothing;close_shop;bar;line;1200;ishop;TRUE;bar;;;I wait special offer. Best bring soon.;
;shopsold_bar_0001;sold_item;close_shop;bar;line;1100;ishop;TRUE;bar;;;I bring you more then.;
;shopsold_bar_0002;sold_item;close_shop;bar;line;1100;ishop;TRUE;bar;;;I bring more junk then.;
;shopsold_bar_0003;sold_item;close_shop;bar;line;1100;ishop;TRUE;bar;;;You buy anything ha!;
;shopsold_bar_0004;sold_item;close_shop;bar;line;1100;ishop;TRUE;bar;;;We make good team imp.;
;shopbought_bar_0001;bought_item;close_shop;bar;line;1000;ishop;TRUE;bar;;;Bring more like this!;
;shopbought_bar_0002;bought_item;close_shop;bar;line;1000;ishop;TRUE;bar;;;I buy this 10 times more if you have!;
;shopbought_bar_0003;bought_item;close_shop;bar;line;1000;ishop;TRUE;bar;;;This is good item with… alright price. Bring more!;
;shopbought_bar_0004;bought_item;close_shop;bar;line;1000;ishop;TRUE;bar;;;Good buy.;
;shop_war_0001;did_nothing;close_shop;war;line;1200;ishop;TRUE;war;;;I'm looking for something different.;
;shop_war_0002;did_nothing;close_shop;war;line;1200;ishop;TRUE;war;;;I'm just browsing.;
;shop_war_0003;did_nothing;close_shop;war;line;1200;ishop;TRUE;war;;;Wanted to check your inventory.;
;shop_war_0004;did_nothing;close_shop;war;line;1200;ishop;TRUE;war;;;Just checking.;
;shopsold_war_0001;sold_item;close_shop;war;line;1100;ishop;TRUE;war;;;Alright, I'll be sure to bring more like these.;
;shopsold_war_0002;sold_item;close_shop;war;line;1100;ishop;TRUE;war;;;I'll have more soon.;
;shopsold_war_0003;sold_item;close_shop;war;line;1100;ishop;TRUE;war;;;If only I could carry more back here.;
;shopsold_war_0004;sold_item;close_shop;war;line;1100;ishop;TRUE;war;;;Yep, I got it. More like these.;
;shopbought_war_0001;bought_item;close_shop;war;line;1000;ishop;TRUE;war;;;Thank you.;
;shopbought_war_0002;bought_item;close_shop;war;line;1000;ishop;TRUE;war;;;A pleasure.;
;shopbought_war_0003;bought_item;close_shop;war;line;1000;ishop;TRUE;war;;;You sure know what I'll buy.;
;shopbought_war_0004;bought_item;close_shop;war;line;1000;ishop;TRUE;war;;;If you can find more like this, you know I'll buy it.;
;shop_ran_0001;did_nothing;close_shop;ran;line;1200;ishop;TRUE;ran;;;Nothing worthwhile.;
;shop_ran_0002;did_nothing;close_shop;ran;line;1200;ishop;TRUE;ran;;;Is that all you're selling?;
;shop_ran_0003;did_nothing;close_shop;ran;line;1200;ishop;TRUE;ran;;;I suppose that's the best you can offer.;
;shop_ran_0004;did_nothing;close_shop;ran;line;1200;ishop;TRUE;ran;;;Nothing caught my eye.;
;shopsold_ran_0001;sold_item;close_shop;ran;line;1100;ishop;TRUE;ran;;;Just selling today. Nothing worth buying.;
;shopsold_ran_0002;sold_item;close_shop;ran;line;1100;ishop;TRUE;ran;;;No sucker would buy these... except you, I suppose.;
;shopbought_ran_0001;bought_item;close_shop;ran;line;1000;ishop;TRUE;ran;;;If that's the best you've got.;
;shopbought_ran_0002;bought_item;close_shop;ran;line;1000;ishop;TRUE;ran;;;This could prove useful, I suppose.;
;shop_dru_0001;did_nothing;close_shop;dru;line;1200;ishop;TRUE;dru;;;Nothing good.;
;shop_dru_0002;did_nothing;close_shop;dru;line;1200;ishop;TRUE;dru;;;Nothing worth buying.;
;shop_dru_0003;did_nothing;close_shop;dru;line;1200;ishop;TRUE;dru;;;You have nothing!;
;shop_dru_0004;did_nothing;close_shop;dru;line;1200;ishop;TRUE;dru;;;It's nothing but trash!;
;shopsold_dru_0001;sold_item;close_shop;dru;line;1100;ishop;FALSE;dru;;;If you're scamming me, I'll learn of it.;
;shopsold_dru_0002;sold_item;close_shop;dru;line;1100;ishop;FALSE;dru;;;I don't sell things, usually. But it seems a fair price.;
;shopsold_dru_0003;sold_item;close_shop;dru;line;1100;ishop;TRUE;dru;;;Fair price. I think.;
;shopsold_dru_0004;sold_item;close_shop;dru;line;1100;ishop;TRUE;dru;;;I'll find you more of these items then.;
;shopbought_dru_0001;bought_item;close_shop;dru;line;1000;ishop;TRUE;dru;;;I'll take it.;
;shopbought_dru_0002;bought_item;close_shop;dru;line;1000;ishop;TRUE;dru;;;Useful.;
;shopbought_dru_0003;bought_item;close_shop;dru;line;1000;ishop;TRUE;dru;;;Worth it.;
;snowswatchtree_S_kni_0001;;snowswatchtree;kni;line;1001;;FALSE;kni;;;Already Snowswatch?;
;snowswatchtree_S_kni_0002;;snowswatchtree;kni;line;1002;;FALSE;kni;;;So... even the Snowsfather is watching us.;
;snowswatchtree_S_sor_0001;;snowswatchtree;sor;line;1001;;FALSE;sor;;;Omg omg omg it's Snowswatch!!!;
;snowswatchtree_S_sor_0002;;snowswatchtree;sor;line;1002;;FALSE;sor;;;I can't believe we saw the Snowsfather in person @.@;
;snowswatchtree_S_sor_0003;;snowswatchtree;sor;line;1003;;FALSE;sor;;;Presents!!! uwu;
;snowswatchtree_S_ass_0001;;snowswatchtree;ass;line;1001;;FALSE;ass;;;so this is snowswatch?;
;~;;;;;;;;ass;;;we didnt really celebrate it in the Underground;
;~;;;;;;;;ass;;;prob cuz the snowsfather won't fit through the tunnels.;
;snowswatchtree_S_bar_0001;;snowswatchtree;bar;line;1001;;FALSE;bar;;;Ha, this most fun time of year!;
;~;;;;;;;;bar;;;Followed by worst headaches though.;
;snowswatchtree_S_war_0001;;snowswatchtree;war;line;1001;;FALSE;war;;;Back home it's Snowswatch all the time...;
;snowswatchtree_S_war_0002;;snowswatchtree;war;line;1002;;FALSE;war;;;So tired of snow.;
